"team_id","team_name","gp","w","l","w_pct","min","e_off_rating","off_rating","e_def_rating","def_rating","e_net_rating","net_rating","ast_pct","ast_to","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","e_pace","pace","pace_per40","poss","pie","gp_rank","w_rank","l_rank","w_pct_rank","min_rank","off_rating_rank","def_rating_rank","net_rating_rank","ast_pct_rank","ast_to_rank","ast_ratio_rank","oreb_pct_rank","dreb_pct_rank","reb_pct_rank","tm_tov_pct_rank","efg_pct_rank","ts_pct_rank","pace_rank","pie_rank","date"
1610612763,"Memphis Grizzlies",20,13,7,0.65,960,112.9,116.2,105.8,108.5,7.1,7.7,0.68,1.78,20.1,0.344,0.7,0.528,0.164,0.556,0.589,106.8,103.85,86.54,2081,0.557,6,6,5,6,13,4,6,5,5,16,4,3,20,1,26,8,9,3,1,2024-11-30
1610612748,"Miami Heat",17,9,8,0.529,826,109.8,112.7,109.4,111.2,0.4,1.4,0.65,2.01,18.5,0.278,0.706,0.488,0.129,0.529,0.564,99.3,97.25,81.04,1675,0.503,29,17,10,14,29,15,10,12,11,8,14,17,14,22,4,21,21,29,15,2024-11-30
1610612749,"Milwaukee Bucks",19,10,9,0.526,917,112.1,113.4,111,112.7,1.2,0.8,0.579,1.74,17.8,0.237,0.725,0.489,0.138,0.563,0.591,100.6,99.3,82.75,1898,0.504,17,12,14,15,18,12,14,14,27,18,23,30,5,21,9,5,7,15,14,2024-11-30
1610612750,"Minnesota Timberwolves",18,9,9,0.5,874,110.4,112.4,108.9,111.2,1.6,1.2,0.623,1.53,18,0.273,0.713,0.495,0.162,0.555,0.591,100.1,98.11,81.76,1787,0.501,23,17,14,17,25,17,9,13,19,25,21,20,11,18,24,10,8,22,17,2024-11-30
1610612740,"New Orleans Pelicans",20,4,16,0.2,960,103.8,106,115,118.1,-11.3,-12.1,0.623,1.57,17.4,0.319,0.678,0.492,0.156,0.497,0.532,100.2,97.9,81.58,1959,0.443,6,27,29,29,13,27,27,29,18,22,25,7,28,20,21,29,29,24,29,2024-11-30
1610612752,"New York Knicks",18,11,7,0.611,864,118.6,121.4,112.8,114.6,5.8,6.8,0.64,2.26,20.2,0.294,0.725,0.514,0.128,0.577,0.609,99.4,97.44,81.2,1753,0.536,23,10,5,8,26,1,22,6,14,1,2,13,6,7,3,2,2,28,6,2024-11-30
1610612760,"Oklahoma City Thunder",19,15,4,0.789,912,111,113.5,100.7,102.8,10.3,10.8,0.596,2.1,18.1,0.267,0.67,0.471,0.12,0.533,0.566,102.6,100.37,83.64,1906,0.552,17,2,3,3,20,11,1,1,23,5,19,22,29,30,1,18,19,10,2,2024-11-30
1610612753,"Orlando Magic",21,14,7,0.667,1008,108.1,111.1,103.6,105,4.6,6.2,0.643,1.71,18.2,0.293,0.739,0.509,0.149,0.523,0.563,99.8,97.74,81.45,2049,0.534,2,4,5,5,3,21,3,9,13,20,16,14,3,11,17,22,22,26,7,2024-11-30
1610612755,"Philadelphia 76ers",18,4,14,0.222,879,104.5,105.8,110.7,112.9,-6.2,-7.1,0.567,1.46,15.8,0.275,0.697,0.472,0.147,0.501,0.542,99.2,97.61,81.34,1788,0.443,23,27,25,27,23,28,15,26,28,27,29,19,23,28,15,28,27,27,28,2024-11-30
1610612756,"Phoenix Suns",19,11,8,0.579,922,112.6,113.4,113.1,114.3,-0.5,-0.9,0.665,1.92,19.2,0.261,0.742,0.503,0.139,0.554,0.589,99.5,98.63,82.19,1896,0.499,17,10,10,11,17,13,20,17,9,9,13,25,1,14,11,11,10,19,19,2024-11-30
1610612757,"Portland Trail Blazers",20,8,12,0.4,960,102.5,105.8,110.7,113.4,-8.2,-7.6,0.564,1.29,15.6,0.334,0.655,0.487,0.168,0.492,0.529,103.1,100.23,83.52,2005,0.445,6,23,22,23,13,29,17,27,29,30,30,5,30,23,28,30,30,12,27,2024-11-30
1610612758,"Sacramento Kings",20,9,11,0.45,975,111.2,113.6,110.6,113,0.6,0.7,0.585,1.7,17.8,0.277,0.731,0.51,0.144,0.548,0.585,100.8,98.66,82.22,2001,0.506,6,17,18,19,6,10,16,15,25,21,22,18,4,10,13,14,13,18,13,2024-11-30
1610612759,"San Antonio Spurs",19,10,9,0.526,912,110.1,111.4,108.7,111.5,1.4,-0.1,0.709,1.85,20,0.283,0.703,0.5,0.153,0.539,0.577,100.6,98.84,82.37,1881,0.523,17,12,14,15,20,20,11,16,1,13,6,16,16,16,19,16,15,17,10,2024-11-30
1610612761,"Toronto Raptors",20,5,15,0.25,975,108.3,111.6,112.9,115.6,-4.5,-4,0.676,1.75,19.3,0.361,0.693,0.525,0.162,0.523,0.554,102.1,99.35,82.79,2015,0.48,6,26,27,26,6,19,23,22,6,17,12,1,25,3,23,23,24,14,22,2024-11-30
1610612762,"Utah Jazz",19,4,15,0.211,912,105.8,108.5,116.5,118.4,-10.8,-9.9,0.627,1.33,17.2,0.329,0.702,0.515,0.181,0.518,0.56,102.2,100.08,83.4,1901,0.448,17,27,27,28,20,26,28,28,15,29,26,6,18,6,30,24,23,13,26,2024-11-30
1610612764,"Washington Wizards",18,2,16,0.111,864,102.1,104.8,117.8,118.9,-15.7,-14.1,0.616,1.56,17.4,0.264,0.698,0.477,0.153,0.507,0.544,105.2,103.31,86.09,1856,0.426,23,30,29,30,26,30,30,30,21,23,24,24,22,27,20,26,25,4,30,2024-11-30
1610612737,"Atlanta Hawks",21,10,11,0.476,1008,109.4,111.1,112.1,114.4,-2.7,-3.3,0.702,1.81,19.8,0.318,0.701,0.509,0.157,0.532,0.569,106.3,104.43,87.02,2195,0.501,4,14,18,18,10,21,22,21,3,15,8,7,20,12,22,20,17,2,18,2024-12-01
1610612738,"Boston Celtics",19,15,4,0.789,927,117.2,119.5,108.1,110.7,9,8.9,0.606,2.1,18.1,0.271,0.717,0.493,0.119,0.56,0.597,100.9,98.69,82.24,1908,0.536,20,2,2,2,20,3,8,3,22,5,19,21,8,19,2,5,3,19,7,2024-12-01
1610612751,"Brooklyn Nets",21,9,12,0.429,1018,111.3,113.8,114,116.8,-2.7,-3,0.67,1.78,19.3,0.257,0.686,0.469,0.151,0.557,0.594,98.8,96.57,80.47,2045,0.466,4,17,19,19,7,10,24,20,7,16,12,27,27,30,17,8,5,30,24,2024-12-01
1610612766,"Charlotte Hornets",20,6,14,0.3,970,105.7,108.8,110.9,113.5,-5.2,-4.7,0.593,1.42,16.4,0.336,0.707,0.511,0.163,0.513,0.543,100.4,97.78,81.48,1976,0.46,16,25,25,25,16,25,17,24,24,28,27,4,15,11,26,25,26,25,25,2024-12-01
1610612741,"Chicago Bulls",21,8,13,0.381,1008,111.6,113,115.8,118.4,-4.1,-5.4,0.666,1.87,19.8,0.237,0.724,0.484,0.147,0.565,0.594,106.7,104.88,87.4,2202,0.473,4,23,22,23,10,14,29,25,8,12,7,29,7,24,16,3,4,1,23,2024-12-01
1610612739,"Cleveland Cavaliers",21,18,3,0.857,1008,119.6,120.8,109.1,111.7,10.5,9.1,0.616,2.09,19.9,0.263,0.708,0.497,0.132,0.596,0.624,102.5,100.83,84.03,2121,0.548,4,1,1,1,10,2,11,2,21,7,6,24,13,17,7,1,1,7,3,2024-12-01
1610612742,"Dallas Mavericks",21,13,8,0.619,1013,115.4,116.7,109,110.5,6.4,6.3,0.59,1.94,18.4,0.29,0.702,0.502,0.132,0.557,0.588,101.7,100.43,83.69,2121,0.527,4,7,9,9,9,4,7,7,25,9,15,15,19,15,8,7,11,9,9,2024-12-01
1610612743,"Denver Nuggets",18,10,8,0.556,874,114.6,115.7,111.5,114.2,3.2,1.5,0.698,2.15,20.6,0.307,0.694,0.506,0.138,0.554,0.588,102.5,100.75,83.96,1835,0.518,26,14,9,13,27,6,19,11,4,3,1,11,26,13,10,11,13,8,11,2024-12-01
1610612765,"Detroit Pistons",22,9,13,0.409,1071,107.5,110.5,110.2,112.2,-2.7,-1.7,0.625,1.54,18,0.314,0.716,0.517,0.165,0.533,0.565,100.4,98.06,81.72,2186,0.486,1,17,22,22,1,24,12,18,17,24,20,9,9,6,27,18,21,23,21,2024-12-01
1610612744,"Golden State Warriors",19,12,7,0.632,917,112.3,114,105.6,107.7,6.7,6.3,0.704,2.1,20.1,0.311,0.713,0.512,0.14,0.542,0.566,103.1,101.34,84.45,1936,0.528,20,9,5,7,22,9,5,9,2,6,4,10,11,10,12,16,18,5,8,2024-12-01
1610612745,"Houston Rockets",21,15,6,0.714,1023,109.1,112.5,101.9,104.3,7.2,8.2,0.549,1.74,16,0.346,0.715,0.526,0.13,0.502,0.54,103.1,100.41,83.68,2139,0.54,4,2,4,4,4,16,2,4,30,20,28,2,10,2,5,27,28,10,5,2024-12-01
1610612754,"Indiana Pacers",21,9,12,0.429,1018,111,112.4,115.2,116.9,-4.2,-4.5,0.647,1.87,19.5,0.257,0.702,0.482,0.145,0.556,0.588,102.3,100.88,84.07,2142,0.488,4,17,19,19,7,18,25,23,12,11,10,28,18,25,14,9,12,6,20,2024-12-01
1610612746,"LA Clippers",22,13,9,0.591,1061,108.6,110.6,106.8,107.7,1.8,2.9,0.628,1.51,18.2,0.298,0.743,0.521,0.168,0.536,0.571,99.9,98.58,82.15,2173,0.508,1,7,13,10,2,23,4,10,16,26,18,13,1,4,28,17,16,21,12,2024-12-01
1610612747,"Los Angeles Lakers",19,11,8,0.579,912,113.5,115.3,114.6,117.3,-1.1,-2,0.657,2.1,19.6,0.258,0.696,0.481,0.13,0.554,0.592,100.8,98.87,82.39,1881,0.502,20,11,9,11,24,7,26,19,10,4,9,26,24,26,4,13,7,17,16,2024-12-01
1610612763,"Memphis Grizzlies",21,14,7,0.667,1008,113.5,116.7,105.9,108.7,7.6,8,0.683,1.83,20.2,0.339,0.703,0.527,0.16,0.559,0.592,106.9,104.07,86.73,2190,0.557,4,6,5,6,10,5,6,6,5,14,2,3,17,1,23,6,6,3,1,2024-12-01
1610612748,"Miami Heat",18,9,9,0.5,874,110,112.8,109.8,111.6,0.2,1.2,0.649,2,18.4,0.278,0.708,0.488,0.13,0.529,0.565,99.5,97.46,81.21,1776,0.503,26,17,13,16,27,15,10,13,11,8,14,18,14,22,3,21,20,29,15,2024-12-01
1610612749,"Milwaukee Bucks",19,10,9,0.526,917,112.1,113.4,111,112.7,1.2,0.8,0.579,1.74,17.8,0.237,0.725,0.489,0.138,0.563,0.591,100.6,99.3,82.75,1898,0.504,20,14,13,15,22,12,14,14,27,19,23,30,6,20,9,4,8,15,14,2024-12-01
1610612750,"Minnesota Timberwolves",18,9,9,0.5,874,110.4,112.4,108.9,111.2,1.6,1.2,0.623,1.53,18,0.273,0.713,0.495,0.162,0.555,0.591,100.1,98.11,81.76,1787,0.501,26,17,13,16,27,17,9,12,18,25,21,20,12,18,25,10,9,22,17,2024-12-01
1610612740,"New Orleans Pelicans",21,4,17,0.19,1008,102.7,105,115.1,118,-12.3,-13,0.621,1.56,17.3,0.316,0.675,0.488,0.155,0.492,0.527,100.3,98,81.67,2058,0.437,4,27,30,29,10,29,27,29,19,22,26,8,28,23,21,30,30,24,29,2024-12-01
1610612752,"New York Knicks",19,12,7,0.632,912,118.4,121.2,111.1,113.1,7.3,8.1,0.643,2.22,20.2,0.299,0.726,0.518,0.13,0.576,0.609,99.6,97.58,81.32,1854,0.543,20,9,5,7,24,1,16,5,14,1,3,12,5,5,6,2,2,28,4,2024-12-01
1610612760,"Oklahoma City Thunder",20,15,5,0.75,960,111.2,113.7,101.3,103.6,9.8,10.1,0.602,2.16,18.2,0.268,0.668,0.47,0.117,0.532,0.565,102.6,100.35,83.62,2006,0.55,16,2,3,3,17,11,1,1,23,2,16,22,29,29,1,19,19,11,2,2024-12-01
1610612753,"Orlando Magic",22,15,7,0.682,1056,107.9,110.7,103,104.5,5,6.3,0.645,1.67,18.2,0.295,0.74,0.512,0.152,0.522,0.563,99.7,97.75,81.46,2147,0.538,1,2,5,5,3,22,3,8,13,21,17,14,3,8,18,23,22,26,6,2024-12-01
1610612755,"Philadelphia 76ers",18,4,14,0.222,879,104.5,105.8,110.7,112.9,-6.2,-7.1,0.567,1.46,15.8,0.275,0.697,0.472,0.147,0.501,0.542,99.2,97.61,81.34,1788,0.443,26,27,25,27,26,28,15,26,28,27,30,19,23,28,15,29,27,27,28,2024-12-01
1610612756,"Phoenix Suns",19,11,8,0.579,922,112.6,113.4,113.1,114.3,-0.5,-0.9,0.665,1.92,19.2,0.261,0.742,0.503,0.139,0.554,0.589,99.5,98.63,82.19,1896,0.499,20,11,9,11,21,13,20,17,9,10,13,25,2,14,11,12,10,20,19,2024-12-01
1610612757,"Portland Trail Blazers",21,8,13,0.381,1008,103.6,106.9,111.6,114.3,-8,-7.5,0.566,1.3,15.8,0.332,0.658,0.488,0.17,0.501,0.537,103.1,100.33,83.61,2107,0.446,4,23,22,23,10,27,21,27,29,30,29,5,30,21,29,28,29,12,27,2024-12-01
1610612758,"Sacramento Kings",21,9,12,0.429,1023,111.8,114.2,111.3,113.6,0.5,0.6,0.59,1.75,18,0.284,0.731,0.512,0.142,0.546,0.584,100.8,98.7,82.25,2100,0.504,4,17,19,19,4,8,18,15,26,18,22,16,4,9,13,14,14,18,13,2024-12-01
1610612759,"San Antonio Spurs",20,11,9,0.55,960,110.9,112.2,109.5,112.2,1.4,0,0.712,1.86,20.1,0.281,0.697,0.497,0.153,0.545,0.582,100.6,98.88,82.4,1981,0.523,16,11,13,14,17,19,13,16,1,13,5,17,22,16,19,15,15,16,10,2024-12-01
1610612761,"Toronto Raptors",21,6,15,0.286,1023,108.7,111.9,112.9,115.6,-4.2,-3.6,0.674,1.76,19.4,0.357,0.694,0.524,0.162,0.526,0.556,102.1,99.43,82.85,2116,0.481,4,25,27,26,4,20,23,22,6,17,11,1,25,3,24,22,24,14,22,2024-12-01
1610612762,"Utah Jazz",20,4,16,0.2,960,106,108.7,116.3,118.1,-10.3,-9.5,0.63,1.35,17.3,0.325,0.704,0.514,0.181,0.522,0.562,101.8,99.73,83.1,1994,0.451,16,27,28,28,17,26,28,28,15,29,25,6,16,7,30,24,23,13,26,2024-12-01
1610612764,"Washington Wizards",18,2,16,0.111,864,102.1,104.8,117.8,118.9,-15.7,-14.1,0.616,1.56,17.4,0.264,0.698,0.477,0.153,0.507,0.544,105.2,103.31,86.09,1856,0.426,26,30,28,30,30,30,30,30,20,23,24,23,21,27,20,26,25,4,30,2024-12-01
1610612737,"Atlanta Hawks",22,11,11,0.5,1056,109.5,111.4,111.7,114,-2.2,-2.6,0.698,1.8,19.8,0.32,0.7,0.51,0.158,0.533,0.57,106.5,104.5,87.08,2301,0.505,1,11,18,17,4,21,19,19,4,15,8,7,21,12,22,18,17,2,14,2024-12-02
1610612738,"Boston Celtics",20,16,4,0.8,975,116.8,119.2,107.4,109.7,9.5,9.5,0.608,2.05,18.1,0.273,0.719,0.496,0.122,0.56,0.596,100.7,98.58,82.15,2004,0.537,16,2,2,2,16,3,8,2,22,6,20,20,8,18,2,5,4,20,7,2024-12-02
1610612751,"Brooklyn Nets",22,9,13,0.409,1066,110.7,113.1,114.3,117.1,-3.6,-4,0.668,1.78,19.2,0.255,0.685,0.466,0.149,0.552,0.589,99.1,96.88,80.73,2148,0.461,1,18,21,21,2,14,26,22,7,16,13,28,27,30,17,12,8,30,24,2024-12-02
1610612766,"Charlotte Hornets",20,6,14,0.3,970,105.7,108.8,110.9,113.5,-5.2,-4.7,0.593,1.42,16.4,0.336,0.707,0.511,0.163,0.513,0.543,100.4,97.78,81.48,1976,0.46,16,25,25,25,17,25,17,25,24,28,27,4,14,11,26,25,26,25,25,2024-12-02
1610612741,"Chicago Bulls",22,9,13,0.409,1056,112,113.4,115,117.6,-2.9,-4.1,0.667,1.87,19.9,0.241,0.727,0.489,0.147,0.567,0.596,106.7,104.82,87.35,2306,0.48,1,18,21,21,4,11,27,23,8,12,6,29,5,21,16,3,3,1,23,2024-12-02
1610612739,"Cleveland Cavaliers",21,18,3,0.857,1008,119.6,120.8,109.1,111.7,10.5,9.1,0.616,2.09,19.9,0.263,0.708,0.497,0.132,0.596,0.624,102.5,100.83,84.03,2121,0.548,8,1,1,1,13,2,11,3,20,5,7,24,13,17,6,1,1,7,3,2024-12-02
1610612742,"Dallas Mavericks",21,13,8,0.619,1013,115.4,116.7,109,110.5,6.4,6.3,0.59,1.94,18.4,0.29,0.702,0.502,0.132,0.557,0.588,101.7,100.43,83.69,2121,0.527,8,7,9,9,12,4,9,7,25,9,15,15,19,15,7,8,10,9,9,2024-12-02
1610612743,"Denver Nuggets",18,10,8,0.556,874,114.6,115.7,111.5,114.2,3.2,1.5,0.698,2.15,20.6,0.307,0.694,0.506,0.138,0.554,0.588,102.5,100.75,83.96,1835,0.518,28,15,9,12,29,6,20,12,3,3,1,11,26,13,10,10,12,8,11,2024-12-02
1610612765,"Detroit Pistons",22,9,13,0.409,1071,107.5,110.5,110.2,112.2,-2.7,-1.7,0.625,1.54,18,0.314,0.716,0.517,0.165,0.533,0.565,100.4,98.06,81.72,2186,0.486,1,18,21,21,1,24,12,18,18,25,21,9,9,6,27,19,20,23,21,2024-12-02
1610612744,"Golden State Warriors",19,12,7,0.632,917,112.3,114,105.6,107.7,6.7,6.3,0.704,2.1,20.1,0.311,0.713,0.512,0.14,0.542,0.566,103.1,101.34,84.45,1936,0.528,22,9,5,7,25,8,5,9,2,4,4,10,12,10,12,16,18,5,8,2024-12-02
1610612745,"Houston Rockets",21,15,6,0.714,1023,109.1,112.5,101.9,104.3,7.2,8.2,0.549,1.74,16,0.346,0.715,0.526,0.13,0.502,0.54,103.1,100.41,83.68,2139,0.54,8,3,4,4,8,15,2,4,30,20,28,2,11,2,4,27,28,10,5,2024-12-02
1610612754,"Indiana Pacers",21,9,12,0.429,1018,111,112.4,115.2,116.9,-4.2,-4.5,0.647,1.87,19.5,0.257,0.702,0.482,0.145,0.556,0.588,102.3,100.88,84.07,2142,0.488,8,18,19,19,11,17,24,24,12,11,9,27,18,26,14,9,11,6,20,2024-12-02
1610612746,"LA Clippers",22,13,9,0.591,1061,108.6,110.6,106.8,107.7,1.8,2.9,0.628,1.51,18.2,0.298,0.743,0.521,0.168,0.536,0.571,99.9,98.58,82.15,2173,0.508,1,7,12,10,3,23,4,10,17,26,19,13,1,4,28,17,16,21,13,2024-12-02
1610612747,"Los Angeles Lakers",20,11,9,0.55,960,112,113.7,114.5,117,-2.5,-3.3,0.654,2.01,19.4,0.257,0.7,0.482,0.134,0.548,0.586,100.6,98.78,82.31,1978,0.495,16,11,12,13,18,9,25,20,11,8,11,26,20,25,8,13,13,17,19,2024-12-02
1610612763,"Memphis Grizzlies",21,14,7,0.667,1008,113.5,116.7,105.9,108.7,7.6,8,0.683,1.83,20.2,0.339,0.703,0.527,0.16,0.559,0.592,106.9,104.07,86.73,2190,0.557,8,6,5,6,13,5,6,6,5,14,2,3,17,1,23,6,6,3,1,2024-12-02
1610612748,"Miami Heat",19,9,10,0.474,922,109.1,111.7,109.8,111.7,-0.7,0,0.654,2.01,18.4,0.276,0.707,0.486,0.128,0.522,0.559,99.4,97.41,81.17,1873,0.499,22,18,17,18,22,20,10,15,10,7,14,18,15,24,3,22,23,29,17,2024-12-02
1610612749,"Milwaukee Bucks",19,10,9,0.526,917,112.1,113.4,111,112.7,1.2,0.8,0.579,1.74,17.8,0.237,0.725,0.489,0.138,0.563,0.591,100.6,99.3,82.75,1898,0.504,22,15,12,15,25,12,14,13,27,19,23,30,7,20,9,4,7,15,16,2024-12-02
1610612750,"Minnesota Timberwolves",19,10,9,0.526,922,110.6,112.4,107.5,109.7,3.1,2.7,0.63,1.56,18.3,0.27,0.715,0.495,0.162,0.557,0.592,99.9,98.06,81.71,1884,0.509,22,15,12,15,22,16,7,11,15,22,16,21,10,19,25,7,5,24,12,2024-12-02
1610612740,"New Orleans Pelicans",22,4,18,0.182,1056,102.8,105,114.9,118,-12.1,-12.9,0.614,1.55,17.1,0.316,0.673,0.487,0.155,0.493,0.526,100.8,98.36,81.97,2164,0.436,1,27,30,29,4,29,28,29,21,24,26,8,28,23,21,30,30,22,29,2024-12-02
1610612752,"New York Knicks",19,12,7,0.632,912,118.4,121.2,111.1,113.1,7.3,8.1,0.643,2.22,20.2,0.299,0.726,0.518,0.13,0.576,0.609,99.6,97.58,81.32,1854,0.543,22,9,5,7,27,1,16,5,14,1,3,12,6,5,5,2,2,28,4,2024-12-02
1610612760,"Oklahoma City Thunder",20,15,5,0.75,960,111.2,113.7,101.3,103.6,9.8,10.1,0.602,2.16,18.2,0.268,0.668,0.47,0.117,0.532,0.565,102.6,100.35,83.62,2006,0.55,16,3,3,3,18,10,1,1,23,2,17,22,29,29,1,20,19,11,2,2024-12-02
1610612753,"Orlando Magic",22,15,7,0.682,1056,107.9,110.7,103,104.5,5,6.3,0.645,1.67,18.2,0.295,0.74,0.512,0.152,0.522,0.563,99.7,97.75,81.46,2147,0.538,1,3,5,5,4,22,3,8,13,21,18,14,3,8,18,23,21,26,6,2024-12-02
1610612755,"Philadelphia 76ers",18,4,14,0.222,879,104.5,105.8,110.7,112.9,-6.2,-7.1,0.567,1.46,15.8,0.275,0.697,0.472,0.147,0.501,0.542,99.2,97.61,81.34,1788,0.443,28,27,25,27,28,28,15,26,28,27,30,19,24,28,15,29,27,27,28,2024-12-02
1610612756,"Phoenix Suns",19,11,8,0.579,922,112.6,113.4,113.1,114.3,-0.5,-0.9,0.665,1.92,19.2,0.261,0.742,0.503,0.139,0.554,0.589,99.5,98.63,82.19,1896,0.499,22,11,9,11,22,13,21,17,9,10,12,25,2,14,11,11,9,19,18,2024-12-02
1610612757,"Portland Trail Blazers",21,8,13,0.381,1008,103.6,106.9,111.6,114.3,-8,-7.5,0.566,1.3,15.8,0.332,0.658,0.488,0.17,0.501,0.537,103.1,100.33,83.61,2107,0.446,8,24,21,24,13,27,22,27,29,30,29,5,30,22,29,28,29,12,27,2024-12-02
1610612758,"Sacramento Kings",21,9,12,0.429,1023,111.8,114.2,111.3,113.6,0.5,0.6,0.59,1.75,18,0.284,0.731,0.512,0.142,0.546,0.584,100.8,98.7,82.25,2100,0.504,8,18,19,19,8,7,18,14,26,18,22,16,4,9,13,14,14,18,15,2024-12-02
1610612759,"San Antonio Spurs",20,11,9,0.55,960,110.9,112.2,109.5,112.2,1.4,0,0.712,1.86,20.1,0.281,0.697,0.497,0.153,0.545,0.582,100.6,98.88,82.4,1981,0.523,16,11,12,13,18,18,13,16,1,13,5,17,23,16,19,15,15,16,10,2024-12-02
1610612761,"Toronto Raptors",21,6,15,0.286,1023,108.7,111.9,112.9,115.6,-4.2,-3.6,0.674,1.76,19.4,0.357,0.694,0.524,0.162,0.526,0.556,102.1,99.43,82.85,2116,0.481,8,25,27,26,8,19,23,21,6,17,10,1,25,3,24,21,24,14,22,2024-12-02
1610612762,"Utah Jazz",20,4,16,0.2,960,106,108.7,116.3,118.1,-10.3,-9.5,0.63,1.35,17.3,0.325,0.704,0.514,0.181,0.522,0.562,101.8,99.73,83.1,1994,0.451,16,27,28,28,18,26,29,28,16,29,25,6,16,7,30,24,22,13,26,2024-12-02
1610612764,"Washington Wizards",18,2,16,0.111,864,102.1,104.8,117.8,118.9,-15.7,-14.1,0.616,1.56,17.4,0.264,0.698,0.477,0.153,0.507,0.544,105.2,103.31,86.09,1856,0.426,28,30,28,30,30,30,30,30,19,23,24,23,22,27,20,26,25,4,30,2024-12-02
1610612737,"Atlanta Hawks",22,11,11,0.5,1056,109.5,111.4,111.7,114,-2.2,-2.6,0.698,1.8,19.8,0.32,0.7,0.51,0.158,0.533,0.57,106.5,104.5,87.08,2301,0.505,4,12,18,17,10,21,21,19,4,15,8,7,21,11,22,19,17,2,16,2024-12-03
1610612738,"Boston Celtics",20,16,4,0.8,975,116.8,119.2,107.4,109.7,9.5,9.5,0.608,2.05,18.1,0.273,0.719,0.496,0.122,0.56,0.596,100.7,98.58,82.15,2004,0.537,20,2,2,2,20,3,8,3,22,6,20,21,10,17,2,5,5,19,5,2024-12-03
1610612751,"Brooklyn Nets",22,9,13,0.409,1066,110.7,113.1,114.3,117.1,-3.6,-4,0.668,1.78,19.2,0.255,0.685,0.466,0.149,0.552,0.589,99.1,96.88,80.73,2148,0.461,4,19,20,20,7,13,26,22,7,17,13,27,27,30,17,12,11,30,24,2024-12-03
1610612766,"Charlotte Hornets",21,6,15,0.286,1018,105.9,108.9,111.1,113.7,-5.2,-4.7,0.596,1.4,16.4,0.339,0.708,0.514,0.165,0.514,0.545,100.1,97.56,81.3,2069,0.461,16,26,26,26,16,25,18,25,24,28,27,3,14,8,26,25,26,27,25,2024-12-03
1610612741,"Chicago Bulls",22,9,13,0.409,1056,112,113.4,115,117.6,-2.9,-4.1,0.667,1.87,19.9,0.241,0.727,0.489,0.147,0.567,0.596,106.7,104.82,87.35,2306,0.48,4,19,20,20,10,12,27,23,8,10,7,29,4,20,16,4,4,1,23,2024-12-03
1610612739,"Cleveland Cavaliers",22,19,3,0.864,1056,119.3,120.5,108,110.4,11.3,10.1,0.621,2.12,19.9,0.259,0.71,0.495,0.131,0.595,0.622,102.6,100.95,84.13,2224,0.552,4,1,1,1,10,2,9,2,19,4,6,24,13,19,4,1,1,8,3,2024-12-03
1610612742,"Dallas Mavericks",22,14,8,0.636,1061,115,116.5,108.8,110.4,6.2,6.1,0.591,1.86,18.3,0.295,0.702,0.504,0.137,0.557,0.589,102.1,100.73,83.94,2229,0.526,4,6,6,7,9,4,10,7,26,12,18,14,19,13,8,8,10,9,8,2024-12-03
1610612743,"Denver Nuggets",19,11,8,0.579,922,114.6,115.6,111.2,113.9,3.3,1.7,0.703,2.14,20.7,0.297,0.695,0.502,0.139,0.555,0.59,102.7,101.05,84.21,1941,0.518,26,12,6,12,27,6,20,13,3,3,1,13,25,14,9,9,8,7,10,2024-12-03
1610612765,"Detroit Pistons",23,9,14,0.391,1119,107.4,110.3,110.8,112.8,-3.4,-2.6,0.622,1.53,17.9,0.314,0.72,0.517,0.166,0.532,0.564,100.4,98.21,81.84,2288,0.483,1,19,23,23,1,24,15,18,18,25,22,9,9,6,27,20,21,23,22,2024-12-03
1610612744,"Golden State Warriors",20,12,8,0.6,965,112,113.7,105.9,108,6,5.7,0.71,2.11,20.3,0.311,0.721,0.514,0.14,0.541,0.565,103.3,101.6,84.66,2043,0.525,20,10,6,10,22,11,4,8,2,5,2,10,7,7,12,16,20,5,9,2024-12-03
1610612745,"Houston Rockets",22,15,7,0.682,1071,109.2,112.7,102.7,105.3,6.4,7.4,0.54,1.69,15.7,0.351,0.715,0.529,0.132,0.503,0.54,103,100.15,83.45,2234,0.534,4,4,4,4,4,15,3,6,30,20,30,2,12,1,5,28,27,11,6,2024-12-03
1610612754,"Indiana Pacers",22,9,13,0.409,1066,110.6,112,115,116.7,-4.4,-4.7,0.643,1.82,19.3,0.255,0.704,0.48,0.147,0.555,0.588,102.5,101.18,84.32,2249,0.485,4,19,20,20,7,17,24,24,13,13,11,26,18,26,15,10,12,6,21,2024-12-03
1610612746,"LA Clippers",23,14,9,0.609,1109,109.6,111.7,107,108,2.6,3.8,0.627,1.53,18.3,0.302,0.74,0.521,0.167,0.542,0.576,99.7,98.29,81.91,2265,0.513,1,6,12,9,2,19,5,10,16,24,17,11,1,4,28,15,15,22,12,2024-12-03
1610612747,"Los Angeles Lakers",20,11,9,0.55,960,112,113.7,114.5,117,-2.5,-3.3,0.654,2.01,19.4,0.257,0.7,0.482,0.134,0.548,0.586,100.6,98.78,82.31,1978,0.495,20,12,12,13,24,10,25,21,11,8,10,25,20,25,7,14,13,17,19,2024-12-03
