"after","before","count","afterDate","beforeDate","flair"
1623542400,1623628800,223,2021-06-13,2021-06-14,"Grizzlies"
1623628800,1623715200,182,2021-06-14,2021-06-15,"Grizzlies"
1623715200,1623801600,196,2021-06-15,2021-06-16,"Grizzlies"
1606780800,1606867200,246,2020-12-01,2020-12-02,"Hawks"
1606867200,1606953600,206,2020-12-02,2020-12-03,"Hawks"
1606953600,1607040000,139,2020-12-03,2020-12-04,"Hawks"
1607040000,1607126400,123,2020-12-04,2020-12-05,"Hawks"
1607126400,1607212800,125,2020-12-05,2020-12-06,"Hawks"
1607212800,1607299200,151,2020-12-06,2020-12-07,"Hawks"
1607299200,1607385600,174,2020-12-07,2020-12-08,"Hawks"
1607385600,1607472000,142,2020-12-08,2020-12-09,"Hawks"
1607472000,1607558400,189,2020-12-09,2020-12-10,"Hawks"
1607558400,1607644800,251,2020-12-10,2020-12-11,"Hawks"
1607644800,1607731200,204,2020-12-11,2020-12-12,"Hawks"
1607731200,1607817600,255,2020-12-12,2020-12-13,"Hawks"
1607817600,1607904000,125,2020-12-13,2020-12-14,"Hawks"
1607904000,1607990400,187,2020-12-14,2020-12-15,"Hawks"
1607990400,1608076800,183,2020-12-15,2020-12-16,"Hawks"
1608076800,1608163200,189,2020-12-16,2020-12-17,"Hawks"
1608163200,1608249600,131,2020-12-17,2020-12-18,"Hawks"
1608249600,1608336000,196,2020-12-18,2020-12-19,"Hawks"
1608336000,1608422400,141,2020-12-19,2020-12-20,"Hawks"
1608422400,1608508800,165,2020-12-20,2020-12-21,"Hawks"
1608508800,1608595200,137,2020-12-21,2020-12-22,"Hawks"
1608595200,1608681600,126,2020-12-22,2020-12-23,"Hawks"
1608681600,1608768000,432,2020-12-23,2020-12-24,"Hawks"
1608768000,1608854400,697,2020-12-24,2020-12-25,"Hawks"
1608854400,1608940800,339,2020-12-25,2020-12-26,"Hawks"
1608940800,1609027200,496,2020-12-26,2020-12-27,"Hawks"
1609027200,1609113600,1155,2020-12-27,2020-12-28,"Hawks"
1609113600,1609200000,328,2020-12-28,2020-12-29,"Hawks"
1609200000,1609286400,732,2020-12-29,2020-12-30,"Hawks"
1609286400,1609372800,323,2020-12-30,2020-12-31,"Hawks"
1609372800,1609459200,858,2020-12-31,2021-01-01,"Hawks"
1609459200,1609545600,227,2021-01-01,2021-01-02,"Hawks"
1609545600,1609632000,1058,2021-01-02,2021-01-03,"Hawks"
1609632000,1609718400,439,2021-01-03,2021-01-04,"Hawks"
1609718400,1609804800,217,2021-01-04,2021-01-05,"Hawks"
1609804800,1609891200,291,2021-01-05,2021-01-06,"Hawks"
1609891200,1609977600,109,2021-01-06,2021-01-07,"Hawks"
1609977600,1610064000,243,2021-01-07,2021-01-08,"Hawks"
1610064000,1610150400,233,2021-01-08,2021-01-09,"Hawks"
1610150400,1610236800,127,2021-01-09,2021-01-10,"Hawks"
1610236800,1610323200,260,2021-01-10,2021-01-11,"Hawks"
1610323200,1610409600,112,2021-01-11,2021-01-12,"Hawks"
1610409600,1610496000,250,2021-01-12,2021-01-13,"Hawks"
1610496000,1610582400,393,2021-01-13,2021-01-14,"Hawks"
1610582400,1610668800,229,2021-01-14,2021-01-15,"Hawks"
1610668800,1610755200,157,2021-01-15,2021-01-16,"Hawks"
1610755200,1610841600,198,2021-01-16,2021-01-17,"Hawks"
1610841600,1610928000,219,2021-01-17,2021-01-18,"Hawks"
1610928000,1611014400,192,2021-01-18,2021-01-19,"Hawks"
1611014400,1611100800,260,2021-01-19,2021-01-20,"Hawks"
1611100800,1611187200,112,2021-01-20,2021-01-21,"Hawks"
1611187200,1611273600,410,2021-01-21,2021-01-22,"Hawks"
1611273600,1611360000,195,2021-01-22,2021-01-23,"Hawks"
1611360000,1611446400,429,2021-01-23,2021-01-24,"Hawks"
1611446400,1611532800,70,2021-01-24,2021-01-25,"Hawks"
1611532800,1611619200,0,2021-01-25,2021-01-26,"Hawks"
1611619200,1611705600,0,2021-01-26,2021-01-27,"Hawks"
1611705600,1611792000,81,2021-01-27,2021-01-28,"Hawks"
1611792000,1611878400,358,2021-01-28,2021-01-29,"Hawks"
1611878400,1611964800,183,2021-01-29,2021-01-30,"Hawks"
1611964800,1612051200,412,2021-01-30,2021-01-31,"Hawks"
1612051200,1612137600,168,2021-01-31,2021-02-01,"Hawks"
1612137600,1612224000,162,2021-02-01,2021-02-02,"Hawks"
1612224000,1612310400,492,2021-02-02,2021-02-03,"Hawks"
1612310400,1612396800,208,2021-02-03,2021-02-04,"Hawks"
1612396800,1612483200,0,2021-02-04,2021-02-05,"Hawks"
1612483200,1612569600,0,2021-02-05,2021-02-06,"Hawks"
1612569600,1612656000,0,2021-02-06,2021-02-07,"Hawks"
1612656000,1612742400,0,2021-02-07,2021-02-08,"Hawks"
1612742400,1612828800,107,2021-02-08,2021-02-09,"Hawks"
1612828800,1612915200,93,2021-02-09,2021-02-10,"Hawks"
1612915200,1613001600,183,2021-02-10,2021-02-11,"Hawks"
1613001600,1613088000,382,2021-02-11,2021-02-12,"Hawks"
1613088000,1613174400,169,2021-02-12,2021-02-13,"Hawks"
1613174400,1613260800,141,2021-02-13,2021-02-14,"Hawks"
1613260800,1613347200,99,2021-02-14,2021-02-15,"Hawks"
1613347200,1613433600,104,2021-02-15,2021-02-16,"Hawks"
1613433600,1613520000,248,2021-02-16,2021-02-17,"Hawks"
1613520000,1613606400,71,2021-02-17,2021-02-18,"Hawks"
1613606400,1613692800,404,2021-02-18,2021-02-19,"Hawks"
1613692800,1613779200,141,2021-02-19,2021-02-20,"Hawks"
1613779200,1613865600,92,2021-02-20,2021-02-21,"Hawks"
1613865600,1613952000,85,2021-02-21,2021-02-22,"Hawks"
1613952000,1614038400,400,2021-02-22,2021-02-23,"Hawks"
1614038400,1614124800,163,2021-02-23,2021-02-24,"Hawks"
1614124800,1614211200,299,2021-02-24,2021-02-25,"Hawks"
1614211200,1614297600,328,2021-02-25,2021-02-26,"Hawks"
1614297600,1614384000,236,2021-02-26,2021-02-27,"Hawks"
1614384000,1614470400,70,2021-02-27,2021-02-28,"Hawks"
1614470400,1614556800,0,2021-02-28,2021-03-01,"Hawks"
1614556800,1614643200,0,2021-03-01,2021-03-02,"Hawks"
1614643200,1614729600,133,2021-03-02,2021-03-03,"Hawks"
1614729600,1614816000,248,2021-03-03,2021-03-04,"Hawks"
1614816000,1614902400,238,2021-03-04,2021-03-05,"Hawks"
1614902400,1614988800,0,2021-03-05,2021-03-06,"Hawks"
1614988800,1615075200,0,2021-03-06,2021-03-07,"Hawks"
1615075200,1615161600,20,2021-03-07,2021-03-08,"Hawks"
1615161600,1615248000,380,2021-03-08,2021-03-09,"Hawks"
1615248000,1615334400,189,2021-03-09,2021-03-10,"Hawks"
1615334400,1615420800,187,2021-03-10,2021-03-11,"Hawks"
1615420800,1615507200,262,2021-03-11,2021-03-12,"Hawks"
1615507200,1615593600,476,2021-03-12,2021-03-13,"Hawks"
1615593600,1615680000,116,2021-03-13,2021-03-14,"Hawks"
1615680000,1615766400,225,2021-03-14,2021-03-15,"Hawks"
1615766400,1615852800,233,2021-03-15,2021-03-16,"Hawks"
1615852800,1615939200,226,2021-03-16,2021-03-17,"Hawks"
1615939200,1616025600,254,2021-03-17,2021-03-18,"Hawks"
1616025600,1616112000,0,2021-03-18,2021-03-19,"Hawks"
1616112000,1616198400,0,2021-03-19,2021-03-20,"Hawks"
1616198400,1616284800,0,2021-03-20,2021-03-21,"Hawks"
1616284800,1616371200,0,2021-03-21,2021-03-22,"Hawks"
1616371200,1616457600,0,2021-03-22,2021-03-23,"Hawks"
1616457600,1616544000,0,2021-03-23,2021-03-24,"Hawks"
1616544000,1616630400,0,2021-03-24,2021-03-25,"Hawks"
1616630400,1616716800,0,2021-03-25,2021-03-26,"Hawks"
1616716800,1616803200,0,2021-03-26,2021-03-27,"Hawks"
1616803200,1616889600,78,2021-03-27,2021-03-28,"Hawks"
1616889600,1616976000,158,2021-03-28,2021-03-29,"Hawks"
1616976000,1617062400,204,2021-03-29,2021-03-30,"Hawks"
1617062400,1617148800,134,2021-03-30,2021-03-31,"Hawks"
1617148800,1617235200,184,2021-03-31,2021-04-01,"Hawks"
1617235200,1617321600,70,2021-04-01,2021-04-02,"Hawks"
1617321600,1617408000,323,2021-04-02,2021-04-03,"Hawks"
1617408000,1617494400,187,2021-04-03,2021-04-04,"Hawks"
1617494400,1617580800,125,2021-04-04,2021-04-05,"Hawks"
1617580800,1617667200,317,2021-04-05,2021-04-06,"Hawks"
1617667200,1617753600,157,2021-04-06,2021-04-07,"Hawks"
1617753600,1617840000,507,2021-04-07,2021-04-08,"Hawks"
1617840000,1617926400,307,2021-04-08,2021-04-09,"Hawks"
1617926400,1618012800,138,2021-04-09,2021-04-10,"Hawks"
1618012800,1618099200,0,2021-04-10,2021-04-11,"Hawks"
1618099200,1618185600,0,2021-04-11,2021-04-12,"Hawks"
1618185600,1618272000,0,2021-04-12,2021-04-13,"Hawks"
1618272000,1618358400,0,2021-04-13,2021-04-14,"Hawks"
1618358400,1618444800,207,2021-04-14,2021-04-15,"Hawks"
1618444800,1618531200,362,2021-04-15,2021-04-16,"Hawks"
1618531200,1618617600,369,2021-04-16,2021-04-17,"Hawks"
1618617600,1618704000,124,2021-04-17,2021-04-18,"Hawks"
1618704000,1618790400,338,2021-04-18,2021-04-19,"Hawks"
1618790400,1618876800,422,2021-04-19,2021-04-20,"Hawks"
1618876800,1618963200,245,2021-04-20,2021-04-21,"Hawks"
1618963200,1619049600,246,2021-04-21,2021-04-22,"Hawks"
1619049600,1619136000,448,2021-04-22,2021-04-23,"Hawks"
1619136000,1619222400,183,2021-04-23,2021-04-24,"Hawks"
1619222400,1619308800,546,2021-04-24,2021-04-25,"Hawks"
1619308800,1619395200,145,2021-04-25,2021-04-26,"Hawks"
1619395200,1619481600,678,2021-04-26,2021-04-27,"Hawks"
1619481600,1619568000,191,2021-04-27,2021-04-28,"Hawks"
1619568000,1619654400,177,2021-04-28,2021-04-29,"Hawks"
1619654400,1619740800,185,2021-04-29,2021-04-30,"Hawks"
1619740800,1619827200,111,2021-04-30,2021-05-01,"Hawks"
1619827200,1619913600,135,2021-05-01,2021-05-02,"Hawks"
1619913600,1620000000,158,2021-05-02,2021-05-03,"Hawks"
1620000000,1620086400,272,2021-05-03,2021-05-04,"Hawks"
1620086400,1620172800,457,2021-05-04,2021-05-05,"Hawks"
1620172800,1620259200,238,2021-05-05,2021-05-06,"Hawks"
1620259200,1620345600,611,2021-05-06,2021-05-07,"Hawks"
1620345600,1620432000,210,2021-05-07,2021-05-08,"Hawks"
1620432000,1620518400,186,2021-05-08,2021-05-09,"Hawks"
1620518400,1620604800,155,2021-05-09,2021-05-10,"Hawks"
1620604800,1620691200,272,2021-05-10,2021-05-11,"Hawks"
1620691200,1620777600,415,2021-05-11,2021-05-12,"Hawks"
1620777600,1620864000,369,2021-05-12,2021-05-13,"Hawks"
1620864000,1620950400,648,2021-05-13,2021-05-14,"Hawks"
1620950400,1621036800,299,2021-05-14,2021-05-15,"Hawks"
1621036800,1621123200,178,2021-05-15,2021-05-16,"Hawks"
1621123200,1621209600,268,2021-05-16,2021-05-17,"Hawks"
1621209600,1621296000,366,2021-05-17,2021-05-18,"Hawks"
1621296000,1621382400,408,2021-05-18,2021-05-19,"Hawks"
1621382400,1621468800,406,2021-05-19,2021-05-20,"Hawks"
1621468800,1621555200,568,2021-05-20,2021-05-21,"Hawks"
1621555200,1621641600,372,2021-05-21,2021-05-22,"Hawks"
1621641600,1621728000,618,2021-05-22,2021-05-23,"Hawks"
1621728000,1621814400,903,2021-05-23,2021-05-24,"Hawks"
1621814400,1621900800,2548,2021-05-24,2021-05-25,"Hawks"
1621900800,1621987200,814,2021-05-25,2021-05-26,"Hawks"
1621987200,1622073600,1072,2021-05-26,2021-05-27,"Hawks"
1622073600,1622160000,1861,2021-05-27,2021-05-28,"Hawks"
1622160000,1622246400,832,2021-05-28,2021-05-29,"Hawks"
1622246400,1622332800,2333,2021-05-29,2021-05-30,"Hawks"
1622332800,1622419200,2369,2021-05-30,2021-05-31,"Hawks"
1622419200,1622505600,882,2021-05-31,2021-06-01,"Hawks"
1622505600,1622592000,880,2021-06-01,2021-06-02,"Hawks"
1622592000,1622678400,1335,2021-06-02,2021-06-03,"Hawks"
1622678400,1622764800,3393,2021-06-03,2021-06-04,"Hawks"
1622764800,1622851200,1462,2021-06-04,2021-06-05,"Hawks"
1622851200,1622937600,700,2021-06-05,2021-06-06,"Hawks"
1622937600,1623024000,3796,2021-06-06,2021-06-07,"Hawks"
1623024000,1623110400,1227,2021-06-07,2021-06-08,"Hawks"
1623110400,1623196800,1299,2021-06-08,2021-06-09,"Hawks"
1623196800,1623283200,2254,2021-06-09,2021-06-10,"Hawks"
1623283200,1623369600,531,2021-06-10,2021-06-11,"Hawks"
1623369600,1623456000,753,2021-06-11,2021-06-12,"Hawks"
1623456000,1623542400,1243,2021-06-12,2021-06-13,"Hawks"
1623542400,1623628800,387,2021-06-13,2021-06-14,"Hawks"
1623628800,1623715200,598,2021-06-14,2021-06-15,"Hawks"
1623715200,1623801600,2955,2021-06-15,2021-06-16,"Hawks"
1606780800,1606867200,447,2020-12-01,2020-12-02,"Heat"
1606867200,1606953600,521,2020-12-02,2020-12-03,"Heat"
1606953600,1607040000,399,2020-12-03,2020-12-04,"Heat"
1607040000,1607126400,338,2020-12-04,2020-12-05,"Heat"
1607126400,1607212800,339,2020-12-05,2020-12-06,"Heat"
1607212800,1607299200,345,2020-12-06,2020-12-07,"Heat"
1607299200,1607385600,407,2020-12-07,2020-12-08,"Heat"
1607385600,1607472000,588,2020-12-08,2020-12-09,"Heat"
1607472000,1607558400,584,2020-12-09,2020-12-10,"Heat"
1607558400,1607644800,905,2020-12-10,2020-12-11,"Heat"
1607644800,1607731200,589,2020-12-11,2020-12-12,"Heat"
1607731200,1607817600,447,2020-12-12,2020-12-13,"Heat"
1607817600,1607904000,552,2020-12-13,2020-12-14,"Heat"
1607904000,1607990400,473,2020-12-14,2020-12-15,"Heat"
1607990400,1608076800,513,2020-12-15,2020-12-16,"Heat"
1608076800,1608163200,680,2020-12-16,2020-12-17,"Heat"
1608163200,1608249600,478,2020-12-17,2020-12-18,"Heat"
1608249600,1608336000,594,2020-12-18,2020-12-19,"Heat"
1608336000,1608422400,447,2020-12-19,2020-12-20,"Heat"
1608422400,1608508800,412,2020-12-20,2020-12-21,"Heat"
1608508800,1608595200,500,2020-12-21,2020-12-22,"Heat"
1608595200,1608681600,560,2020-12-22,2020-12-23,"Heat"
1608681600,1608768000,1193,2020-12-23,2020-12-24,"Heat"
1608768000,1608854400,562,2020-12-24,2020-12-25,"Heat"
1608854400,1608940800,1041,2020-12-25,2020-12-26,"Heat"
1608940800,1609027200,671,2020-12-26,2020-12-27,"Heat"
1609027200,1609113600,546,2020-12-27,2020-12-28,"Heat"
1609113600,1609200000,445,2020-12-28,2020-12-29,"Heat"
1609200000,1609286400,428,2020-12-29,2020-12-30,"Heat"
1609286400,1609372800,601,2020-12-30,2020-12-31,"Heat"
1609372800,1609459200,878,2020-12-31,2021-01-01,"Heat"
1609459200,1609545600,409,2021-01-01,2021-01-02,"Heat"
1609545600,1609632000,427,2021-01-02,2021-01-03,"Heat"
1609632000,1609718400,351,2021-01-03,2021-01-04,"Heat"
1609718400,1609804800,438,2021-01-04,2021-01-05,"Heat"
1609804800,1609891200,598,2021-01-05,2021-01-06,"Heat"
1609891200,1609977600,353,2021-01-06,2021-01-07,"Heat"
1609977600,1610064000,634,2021-01-07,2021-01-08,"Heat"
1610064000,1610150400,414,2021-01-08,2021-01-09,"Heat"
1610150400,1610236800,378,2021-01-09,2021-01-10,"Heat"
1610236800,1610323200,373,2021-01-10,2021-01-11,"Heat"
1610323200,1610409600,526,2021-01-11,2021-01-12,"Heat"
1610409600,1610496000,487,2021-01-12,2021-01-13,"Heat"
1610496000,1610582400,1253,2021-01-13,2021-01-14,"Heat"
1610582400,1610668800,699,2021-01-14,2021-01-15,"Heat"
1610668800,1610755200,567,2021-01-15,2021-01-16,"Heat"
1610755200,1610841600,383,2021-01-16,2021-01-17,"Heat"
1610841600,1610928000,357,2021-01-17,2021-01-18,"Heat"
1610928000,1611014400,283,2021-01-18,2021-01-19,"Heat"
1611014400,1611100800,511,2021-01-19,2021-01-20,"Heat"
1611100800,1611187200,300,2021-01-20,2021-01-21,"Heat"
1611187200,1611273600,426,2021-01-21,2021-01-22,"Heat"
1611273600,1611360000,435,2021-01-22,2021-01-23,"Heat"
1611360000,1611446400,340,2021-01-23,2021-01-24,"Heat"
1611446400,1611532800,329,2021-01-24,2021-01-25,"Heat"
1611532800,1611619200,0,2021-01-25,2021-01-26,"Heat"
1611619200,1611705600,0,2021-01-26,2021-01-27,"Heat"
1611705600,1611792000,137,2021-01-27,2021-01-28,"Heat"
1611792000,1611878400,439,2021-01-28,2021-01-29,"Heat"
1611878400,1611964800,346,2021-01-29,2021-01-30,"Heat"
1611964800,1612051200,252,2021-01-30,2021-01-31,"Heat"
1612051200,1612137600,500,2021-01-31,2021-02-01,"Heat"
1612137600,1612224000,319,2021-02-01,2021-02-02,"Heat"
1612224000,1612310400,440,2021-02-02,2021-02-03,"Heat"
1612310400,1612396800,209,2021-02-03,2021-02-04,"Heat"
1612396800,1612483200,0,2021-02-04,2021-02-05,"Heat"
1612483200,1612569600,0,2021-02-05,2021-02-06,"Heat"
1612569600,1612656000,0,2021-02-06,2021-02-07,"Heat"
1612656000,1612742400,11,2021-02-07,2021-02-08,"Heat"
1612742400,1612828800,252,2021-02-08,2021-02-09,"Heat"
1612828800,1612915200,212,2021-02-09,2021-02-10,"Heat"
1612915200,1613001600,436,2021-02-10,2021-02-11,"Heat"
1613001600,1613088000,351,2021-02-11,2021-02-12,"Heat"
1613088000,1613174400,427,2021-02-12,2021-02-13,"Heat"
1613174400,1613260800,383,2021-02-13,2021-02-14,"Heat"
1613260800,1613347200,368,2021-02-14,2021-02-15,"Heat"
1613347200,1613433600,355,2021-02-15,2021-02-16,"Heat"
1613433600,1613520000,336,2021-02-16,2021-02-17,"Heat"
1613520000,1613606400,292,2021-02-17,2021-02-18,"Heat"
1613606400,1613692800,471,2021-02-18,2021-02-19,"Heat"
1613692800,1613779200,421,2021-02-19,2021-02-20,"Heat"
1613779200,1613865600,359,2021-02-20,2021-02-21,"Heat"
1613865600,1613952000,953,2021-02-21,2021-02-22,"Heat"
1613952000,1614038400,532,2021-02-22,2021-02-23,"Heat"
1614038400,1614124800,587,2021-02-23,2021-02-24,"Heat"
1614124800,1614211200,694,2021-02-24,2021-02-25,"Heat"
1614211200,1614297600,721,2021-02-25,2021-02-26,"Heat"
1614297600,1614384000,554,2021-02-26,2021-02-27,"Heat"
1614384000,1614470400,552,2021-02-27,2021-02-28,"Heat"
1614470400,1614556800,0,2021-02-28,2021-03-01,"Heat"
1614556800,1614643200,0,2021-03-01,2021-03-02,"Heat"
1614643200,1614729600,188,2021-03-02,2021-03-03,"Heat"
1614729600,1614816000,431,2021-03-03,2021-03-04,"Heat"
1614816000,1614902400,540,2021-03-04,2021-03-05,"Heat"
1614902400,1614988800,12,2021-03-05,2021-03-06,"Heat"
1614988800,1615075200,0,2021-03-06,2021-03-07,"Heat"
1615075200,1615161600,54,2021-03-07,2021-03-08,"Heat"
1615161600,1615248000,869,2021-03-08,2021-03-09,"Heat"
1615248000,1615334400,531,2021-03-09,2021-03-10,"Heat"
1615334400,1615420800,532,2021-03-10,2021-03-11,"Heat"
1615420800,1615507200,506,2021-03-11,2021-03-12,"Heat"
1615507200,1615593600,528,2021-03-12,2021-03-13,"Heat"
1615593600,1615680000,567,2021-03-13,2021-03-14,"Heat"
1615680000,1615766400,353,2021-03-14,2021-03-15,"Heat"
1615766400,1615852800,622,2021-03-15,2021-03-16,"Heat"
1615852800,1615939200,618,2021-03-16,2021-03-17,"Heat"
1615939200,1616025600,361,2021-03-17,2021-03-18,"Heat"
1616025600,1616112000,0,2021-03-18,2021-03-19,"Heat"
1616112000,1616198400,0,2021-03-19,2021-03-20,"Heat"
1616198400,1616284800,0,2021-03-20,2021-03-21,"Heat"
1616284800,1616371200,0,2021-03-21,2021-03-22,"Heat"
1616371200,1616457600,0,2021-03-22,2021-03-23,"Heat"
1616457600,1616544000,0,2021-03-23,2021-03-24,"Heat"
1616544000,1616630400,0,2021-03-24,2021-03-25,"Heat"
1616630400,1616716800,0,2021-03-25,2021-03-26,"Heat"
1616716800,1616803200,0,2021-03-26,2021-03-27,"Heat"
1616803200,1616889600,238,2021-03-27,2021-03-28,"Heat"
1616889600,1616976000,486,2021-03-28,2021-03-29,"Heat"
1616976000,1617062400,381,2021-03-29,2021-03-30,"Heat"
1617062400,1617148800,483,2021-03-30,2021-03-31,"Heat"
1617148800,1617235200,428,2021-03-31,2021-04-01,"Heat"
1617235200,1617321600,347,2021-04-01,2021-04-02,"Heat"
1617321600,1617408000,600,2021-04-02,2021-04-03,"Heat"
1617408000,1617494400,409,2021-04-03,2021-04-04,"Heat"
1617494400,1617580800,488,2021-04-04,2021-04-05,"Heat"
1617580800,1617667200,534,2021-04-05,2021-04-06,"Heat"
1617667200,1617753600,544,2021-04-06,2021-04-07,"Heat"
1617753600,1617840000,479,2021-04-07,2021-04-08,"Heat"
1617840000,1617926400,436,2021-04-08,2021-04-09,"Heat"
1617926400,1618012800,626,2021-04-09,2021-04-10,"Heat"
1618012800,1618099200,0,2021-04-10,2021-04-11,"Heat"
1618099200,1618185600,0,2021-04-11,2021-04-12,"Heat"
1618185600,1618272000,0,2021-04-12,2021-04-13,"Heat"
1618272000,1618358400,0,2021-04-13,2021-04-14,"Heat"
1618358400,1618444800,312,2021-04-14,2021-04-15,"Heat"
1618444800,1618531200,407,2021-04-15,2021-04-16,"Heat"
1618531200,1618617600,248,2021-04-16,2021-04-17,"Heat"
1618617600,1618704000,370,2021-04-17,2021-04-18,"Heat"
1618704000,1618790400,538,2021-04-18,2021-04-19,"Heat"
1618790400,1618876800,437,2021-04-19,2021-04-20,"Heat"
1618876800,1618963200,470,2021-04-20,2021-04-21,"Heat"
1618963200,1619049600,394,2021-04-21,2021-04-22,"Heat"
1619049600,1619136000,593,2021-04-22,2021-04-23,"Heat"
1619136000,1619222400,461,2021-04-23,2021-04-24,"Heat"
1619222400,1619308800,305,2021-04-24,2021-04-25,"Heat"
1619308800,1619395200,371,2021-04-25,2021-04-26,"Heat"
1619395200,1619481600,415,2021-04-26,2021-04-27,"Heat"
1619481600,1619568000,328,2021-04-27,2021-04-28,"Heat"
1619568000,1619654400,390,2021-04-28,2021-04-29,"Heat"
1619654400,1619740800,373,2021-04-29,2021-04-30,"Heat"
1619740800,1619827200,264,2021-04-30,2021-05-01,"Heat"
1619827200,1619913600,294,2021-05-01,2021-05-02,"Heat"
1619913600,1620000000,402,2021-05-02,2021-05-03,"Heat"
1620000000,1620086400,534,2021-05-03,2021-05-04,"Heat"
1620086400,1620172800,481,2021-05-04,2021-05-05,"Heat"
1620172800,1620259200,428,2021-05-05,2021-05-06,"Heat"
1620259200,1620345600,342,2021-05-06,2021-05-07,"Heat"
1620345600,1620432000,381,2021-05-07,2021-05-08,"Heat"
1620432000,1620518400,801,2021-05-08,2021-05-09,"Heat"
1620518400,1620604800,666,2021-05-09,2021-05-10,"Heat"
1620604800,1620691200,466,2021-05-10,2021-05-11,"Heat"
1620691200,1620777600,458,2021-05-11,2021-05-12,"Heat"
1620777600,1620864000,972,2021-05-12,2021-05-13,"Heat"
1620864000,1620950400,344,2021-05-13,2021-05-14,"Heat"
1620950400,1621036800,1207,2021-05-14,2021-05-15,"Heat"
1621036800,1621123200,534,2021-05-15,2021-05-16,"Heat"
1621123200,1621209600,629,2021-05-16,2021-05-17,"Heat"
1621209600,1621296000,530,2021-05-17,2021-05-18,"Heat"
1621296000,1621382400,499,2021-05-18,2021-05-19,"Heat"
1621382400,1621468800,866,2021-05-19,2021-05-20,"Heat"
1621468800,1621555200,1488,2021-05-20,2021-05-21,"Heat"
1621555200,1621641600,544,2021-05-21,2021-05-22,"Heat"
1621641600,1621728000,2177,2021-05-22,2021-05-23,"Heat"
1621728000,1621814400,1358,2021-05-23,2021-05-24,"Heat"
1621814400,1621900800,932,2021-05-24,2021-05-25,"Heat"
